Name,Temperature,Carbon,Water,Rhodium,Iron,Atmosphere Color,Moons,Habitable
Gliese 9348w,323690,Low,Medium,Low,Low,Yellow,6,1
Ross 923x,319816,High,Low,Low,High,Yellow,6,1
LHS 4139v,339966,Low,High,Low,Low,Yellow,4,1
Ross 585i,331248,High,High,High,High,Blue,3,0
Kepler-1458n,334935,Low,Low,Low,Low,Yellow,8,1
LHS 6802o,331641,Medium,High,High,High,Red,6,0
K2-1595x,326424,Low,Low,High,Low,Yellow,5,1
LHS 9919t,326548,Low,Low,Medium,Low,Yellow,4,1
HR 4190g,287873,Low,Medium,High,High,Red,4,0
WASP-5646q,303633,High,Low,Low,High,Red,5,0
HR 9544d,319338,Low,High,Medium,High,Yellow,4,1
WASP-7065o,273424,Medium,High,Medium,High,Red,6,0
HD 2807m,311736,Low,Low,Low,Low,Yellow,1,1
K2-6719f,305408,Medium,High,High,High,Red,5,0
HR 2905o,322109,Low,High,Low,Low,Red,4,1
LHS 5740f,323086,Medium,Medium,Medium,Low,Yellow,7,1
KELT-2210b,310249,High,Low,High,High,Red,4,0
WASP-9723y,315061,Low,Low,Low,High,Yellow,6,1
HD 8612h,272589,Medium,High,Low,Low,Yellow,8,1
K2-9599z,333703,Medium,Low,High,Low,Yellow,5,1
K2-4351q,320747,High,Low,Low,Low,Yellow,4,1
Kepler-9588s,319581,Medium,Low,Low,Medium,Yellow,4,1
K2-2221k,309308,High,Low,Low,High,Yellow,3,1
Kepler-4828u,329523,Low,Medium,Low,Low,Yellow,6,1
TRAPPIST-8962p,318420,High,High,High,High,Blue,4,0
KELT-7756i,318815,Low,High,Low,High,Yellow,0,1
LHS 5908f,308249,Low,Low,Low,Low,Yellow,8,1
KELT-8678f,312750,Medium,Low,Low,Low,Yellow,6,1
TRAPPIST-5268k,292650,Low,Low,Low,Low,Blue,8,1
Ross 8070j,298338,Low,Low,Medium,High,Red,0,0
KELT-6290o,287646,Medium,High,Medium,High,Blue,6,0
KELT-1746p,332050,Low,Low,Low,Low,Yellow,6,1
HD 2227v,318989,Low,Low,Low,High,Yellow,5,1
Ross 1473q,286551,High,High,High,High,Red,8,0
KELT-1878b,313895,High,High,Medium,Low,Red,4,0
K2-6859l,338652,Low,Low,Medium,Low,Yellow,1,1
HR 8806h,332050,Low,Low,Low,Low,Yellow,7,1
HD 3815q,266700,High,Medium,High,Low,Red,4,0
HR 7467s,312668,Low,Low,Low,Low,Yellow,5,1
KELT-8077f,302031,High,High,High,Low,Red,0,0
KELT-1602s,279611,High,Low,Medium,High,Red,4,0
HR 400n,320704,High,Low,High,High,Red,6,0
Kepler-7131v,314296,High,High,High,Medium,Red,5,0
TRAPPIST-7244c,289778,Low,Medium,Low,Low,Yellow,4,1
WASP-1948m,319930,Medium,Low,Low,Low,Yellow,4,1
Kepler-2434a,305323,Medium,Low,Low,Low,Yellow,0,1
Ross 501b,306148,Medium,High,High,High,Red,3,0
Ross 7849f,300532,Low,High,Medium,Low,Red,3,1
HR 7660p,333243,Medium,Low,Low,Low,Yellow,7,1
K2-4302o,319607,High,High,High,High,Red,6,0
TRAPPIST-8667m,295917,Low,High,Low,High,,5,0
KELT-1353t,330575,Low,Low,Low,Low,Yellow,5,1
HD 7967p,318501,High,High,Medium,High,Yellow,6,1
Gliese 7531r,317771,Low,Low,Low,Low,Yellow,3,1
Ross 6064z,283872,High,High,High,High,Red,8,0
LHS 9973g,309836,Low,Medium,Low,Medium,Yellow,8,1
KELT-3240s,290940,High,Medium,Low,Low,Yellow,3,1
HR 7028m,316326,High,Low,Low,Low,Blue,6,1
KELT-4150i,318048,Low,Low,Low,Low,Red,5,1
Ross 2902t,282054,Low,High,High,High,Red,6,0
HR 6294m,312311,High,High,High,High,Red,2,0
HD 2933x,288591,Low,Medium,Low,High,Yellow,0,1
Kepler-7209s,313703,Low,Low,Low,Low,Yellow,5,1
Kepler-1243j,317529,Low,Low,High,Low,Red,1,1
WASP-8578p,291432,Medium,Low,High,High,Red,0,0
WASP-851h,267402,Medium,High,High,High,Red,6,0
Kepler-9261t,330251,Medium,Medium,Medium,High,Yellow,1,1
WASP-3791n,339923,Medium,Low,Medium,High,Yellow,5,1
WASP-1072m,268129,High,Low,Low,Low,Yellow,6,1
K2-715b,333197,Medium,Low,Low,Low,Yellow,6,1
Gliese 9036z,335871,Low,Low,Medium,Low,Yellow,1,1
Gliese 5063y,301376,High,High,High,Medium,Red,6,0
LHS 9417e,317374,High,Medium,High,High,Yellow,8,1
Gliese 9427r,292568,Low,High,High,High,Red,2,0
HR 5988x,328426,High,Low,Medium,Low,Blue,4,1
KELT-5964u,319537,High,High,Medium,High,Yellow,0,0
KELT-3602b,291729,High,High,Medium,High,Red,8,0
Gliese 428f,317798,Medium,High,Low,High,Red,8,0
HR 8637q,316885,Low,High,High,Low,Yellow,2,0
HR 2370n,314287,Low,High,High,High,,3,0
Kepler-9154j,338196,Low,Low,Low,Low,Yellow,4,1
WASP-3854a,270617,High,Medium,Medium,High,,8,0
Ross 9166b,268309,High,High,High,High,Yellow,4,0
WASP-7772m,301980,Low,Low,High,Low,Yellow,7,1
WASP-1271a,309888,High,High,High,High,Red,8,0
LHS 4570e,301824,High,Medium,Low,Low,Blue,5,0
WASP-664d,313559,Low,Medium,High,Medium,Red,5,0
Kepler-3608r,267526,High,High,Low,High,Red,2,0
KELT-7247n,331773,Low,Low,Low,High,Yellow,1,1
HD 1550w,339773,Low,Medium,Low,Medium,Yellow,4,1
LHS 7631i,331863,High,Low,Low,Low,Blue,4,1
KELT-6538p,339470,Low,Medium,Low,Low,Yellow,6,1
K2-8283p,312756,High,High,Low,Medium,Yellow,2,1
Gliese 9462w,296430,Medium,High,High,Medium,Red,6,0
TRAPPIST-3183e,280251,High,Low,High,Low,Red,5,0
Kepler-2389v,296970,Low,Low,High,Low,Blue,4,1
TRAPPIST-6501d,334484,High,High,High,High,Red,6,0
Kepler-1029p,320586,Low,High,Medium,Low,Yellow,8,1
Kepler-3481k,306351,Low,Low,Low,Low,Yellow,0,1
HR 1394f,290943,High,Medium,Low,Low,Yellow,2,1
HD 663u,320782,Low,High,High,High,Yellow,8,1
Kepler-4727w,316311,High,High,High,High,Red,5,0
LHS 90f,306821,Low,Medium,Medium,Low,Yellow,2,1
K2-4352g,300409,High,High,High,Low,Yellow,6,0
TRAPPIST-2829m,269713,High,Medium,Low,Medium,Red,3,0
KELT-7137d,312212,Medium,High,High,Low,Red,5,0
HR 6790t,324007,Low,Medium,High,Low,Yellow,1,1
TRAPPIST-3997i,310282,Low,Low,Low,Low,Yellow,8,1
Ross 1765t,306392,High,Medium,High,High,Red,1,0
HD 7945h,339387,Low,Low,High,Low,Yellow,7,1
WASP-8363m,329035,High,High,Low,Low,Yellow,6,1
Gliese 9017r,339980,High,Medium,High,Medium,Red,2,0
K2-2698j,272394,High,High,Low,High,Red,6,0
Gliese 1652y,288586,High,High,High,High,Blue,2,0
LHS 2909n,307463,Medium,Low,Medium,Low,Blue,6,1
HR 6759m,315712,Low,Low,High,Low,Yellow,5,1
Gliese 650v,312124,High,High,Low,High,Red,4,0
HR 608b,270932,High,Low,Low,High,Red,2,0
HR 9913b,279281,High,Low,Low,High,Red,6,0
Ross 1005z,270724,High,High,High,High,Red,5,0
Ross 3160s,320282,Low,Low,Low,Low,Yellow,8,1
HD 4114e,302554,High,Low,Low,Low,Yellow,4,1
HD 7760f,301961,Low,High,High,High,Blue,6,0
HD 5254l,308983,Low,Low,Medium,Medium,Yellow,4,1
Gliese 8661j,322687,High,Low,Medium,Medium,Red,4,0
WASP-3865b,297877,High,Medium,High,High,,5,0
HR 9272n,280557,Low,High,Medium,High,Red,2,0
KELT-9990p,265515,Low,Low,Low,Medium,Yellow,2,1
TRAPPIST-2324u,318957,High,Medium,Medium,Low,Red,2,0
HD 9183k,322838,Low,Low,Medium,High,Yellow,3,1
LHS 2618h,327463,Medium,Low,Low,High,Yellow,3,1
Kepler-1266n,304812,High,High,High,Low,Blue,2,0
Kepler-3065h,312951,Low,Medium,Low,Low,Yellow,8,1
KELT-6654j,270325,Medium,High,High,High,Red,5,0
WASP-4275l,309019,Low,High,High,Low,Red,0,0
WASP-2904i,288499,High,High,High,Low,Yellow,3,0
Ross 2119x,293416,High,High,High,Medium,Yellow,6,0
LHS 4726m,333962,Medium,High,High,High,Red,1,0
LHS 4888n,318624,High,High,High,High,Blue,6,0
TRAPPIST-4715x,304516,High,Medium,Low,High,Yellow,6,1
Kepler-1059f,295179,High,Low,High,High,Red,5,0
Kepler-80x,309396,High,Low,High,High,Red,6,0
Kepler-2706y,325279,High,Low,High,High,Yellow,2,0
HD 6545h,278608,High,Low,Low,Low,Yellow,8,1
Gliese 970o,306200,High,Low,High,Medium,Blue,4,0
WASP-1369l,322449,High,High,High,Low,Yellow,0,1
K2-7160z,289369,Low,High,Medium,Medium,Yellow,5,0
Gliese 6196o,267839,High,High,High,High,Red,0,0
Ross 4277m,276187,High,High,High,Medium,Red,0,0
HR 4770e,322063,High,High,High,High,Yellow,3,0
K2-5755v,314866,Low,High,Low,Low,Yellow,7,1
TRAPPIST-5297c,309893,High,High,Medium,High,Blue,4,0
KELT-104y,285934,High,High,High,High,Red,3,0
HR 8410m,295892,Low,Low,Low,Low,Yellow,6,1
HD 6665s,315198,Low,Low,Low,Low,Yellow,4,1
K2-7704q,279160,High,High,High,Medium,Red,4,0
Kepler-1270x,334302,High,Low,Low,Low,Blue,4,1
KELT-9834w,322952,Low,Low,Low,Medium,Yellow,5,1
HD 2861l,337440,High,Low,High,High,Red,8,0
LHS 5541i,283416,High,High,High,High,Red,2,0
Gliese 96k,265279,Low,High,High,High,,2,0
WASP-8375b,313220,Medium,Low,Low,Low,Blue,4,1
KELT-3462d,293629,Low,Low,Medium,Low,Yellow,5,1
TRAPPIST-4011s,286090,Low,High,Low,Medium,Yellow,5,1
LHS 6142g,327024,Low,Low,Low,Low,Red,6,1
WASP-6949p,309184,High,Low,Low,Low,Yellow,6,1
TRAPPIST-6462b,315029,Low,Medium,Medium,Low,Yellow,5,1
WASP-3891t,279653,High,Medium,Low,High,Red,5,0
Gliese 6263y,276914,High,Medium,High,High,Yellow,0,0
LHS 773i,265633,High,Low,High,Medium,Red,3,0
WASP-6229v,326040,High,High,High,High,Yellow,1,0
LHS 880k,287941,High,Medium,High,High,Red,4,0
Ross 6089h,294034,High,Medium,High,High,Red,5,0
HD 1612d,267962,High,High,High,High,Red,8,0
HD 8182n,297340,Low,High,High,High,Red,3,0
K2-4385y,328583,High,High,Low,High,Red,3,0
Gliese 7102k,288086,High,High,High,High,Red,7,0
LHS 4845f,312814,High,High,High,High,Red,0,0
HR 8325p,280416,Medium,Low,Medium,Low,,5,1
WASP-4878j,290244,Low,Low,Medium,High,Red,5,0
HD 9268p,302643,High,Medium,High,High,Red,4,0
K2-767t,298836,High,High,High,High,Red,5,0
TRAPPIST-6229o,310342,High,Low,Medium,Medium,Yellow,4,1
LHS 8938o,292310,High,High,High,High,Yellow,4,0
K2-3296n,332820,Low,Low,Medium,Medium,,5,1
LHS 3975r,338530,High,Low,High,High,Red,5,0
K2-2003v,331934,Low,Low,Low,Low,,5,1
Ross 5767l,278151,Low,Low,High,Medium,Yellow,7,1
HD 1485v,330326,Low,Low,High,Low,Yellow,3,1
TRAPPIST-1254l,300037,High,High,High,Medium,Red,6,0
LHS 2729y,285932,High,Medium,High,High,Red,1,0
Kepler-8450s,279739,Low,Medium,Low,High,Yellow,2,1
Gliese 5965w,278511,Medium,High,High,High,Yellow,0,0
KELT-4858k,319461,High,High,Medium,Low,Yellow,7,0
TRAPPIST-8886h,327789,Low,Low,Medium,Low,Yellow,4,1
Ross 3487c,316702,High,Low,Low,Low,Yellow,5,1
LHS 1742s,326392,High,High,Low,High,Blue,6,0
HD 5393q,287654,High,High,High,High,,5,0
Gliese 1399o,300459,High,High,Low,High,Red,2,0
Kepler-4453x,308681,High,Medium,High,Medium,Yellow,2,0
HR 7540q,289385,Medium,High,High,High,Yellow,1,0
LHS 7518j,313108,Low,High,High,High,Blue,3,0
KELT-5422w,280926,Medium,Low,Medium,High,Red,0,0
Ross 2544w,334920,Low,Low,Medium,Low,Yellow,6,1
Gliese 626g,280649,Low,Medium,Low,Low,Yellow,2,1
WASP-1490s,333770,High,Low,Low,Low,Yellow,4,1
TRAPPIST-11r,334129,High,Low,Low,High,Blue,6,1
Ross 1935j,292986,High,High,High,Medium,Yellow,2,0
K2-6655k,311557,High,Low,High,High,Red,8,0
HD 9107z,315991,High,High,High,High,Red,5,0
WASP-8127w,309899,High,High,Medium,Low,Yellow,5,1
HR 2916r,311386,Low,High,High,High,Red,1,0
Gliese 8173k,327391,Low,Medium,Low,High,Yellow,6,1
HD 4874b,310997,Low,Medium,High,Low,Yellow,4,1
KELT-1877d,286332,Medium,High,High,High,Blue,5,0
Kepler-337n,278478,High,Medium,High,High,Red,0,0
Ross 2995l,317843,Low,Low,Medium,Low,Yellow,6,1
WASP-3812i,327965,Medium,Medium,Low,High,Blue,5,1
K2-8796f,320987,High,Low,High,Low,Yellow,6,1
K2-6221t,328815,High,Low,Low,Medium,Blue,4,1
KELT-9729f,296510,High,High,High,High,Yellow,6,0
TRAPPIST-3716b,314577,High,High,High,High,Red,0,0
HR 3326r,300032,Low,Low,Medium,Low,Yellow,6,1
WASP-259c,286456,High,High,Low,High,Red,2,0
HR 5054l,285003,High,Low,Medium,High,Blue,5,0
Ross 3895p,303667,Low,High,High,High,Red,1,0
HD 3242b,318436,High,High,Low,High,Red,3,0
KELT-7447o,312429,Low,Medium,High,Low,Yellow,1,1
Ross 5670u,333635,Medium,High,Low,High,Yellow,0,1
WASP-671f,328198,Low,Low,High,Medium,Yellow,8,1
TRAPPIST-2670b,267506,Low,High,High,High,Red,5,0
HR 4279j,303129,Low,Low,Low,Low,Blue,5,1
LHS 4868k,317269,Low,Low,Low,Medium,Yellow,4,1
LHS 8058e,271429,Low,Medium,Low,Low,Yellow,2,1
Ross 4905l,314249,Low,Low,High,Low,Red,0,1
HR 738z,328736,Medium,High,Low,Low,Blue,6,1
HD 2249k,309108,Low,Low,High,Low,Red,7,1
Gliese 8168f,338253,Low,Medium,Low,Low,Yellow,3,1
HR 3011u,304998,Low,Low,High,Medium,Red,5,1
Gliese 9466p,310735,High,High,Low,High,Red,6,0
Kepler-6962s,265803,Low,High,Medium,High,Red,2,0
TRAPPIST-3902n,328400,High,High,Medium,High,Red,4,0
K2-5269l,312423,High,High,High,Medium,Yellow,5,0
LHS 7852h,330887,Low,High,High,High,Yellow,1,1
Gliese 4649b,310964,Low,Medium,Low,Low,Yellow,8,1
TRAPPIST-8958l,311568,High,Low,High,High,Red,1,0
KELT-177u,317203,High,High,High,High,Red,6,0
Ross 3879h,271145,High,High,High,High,Red,5,0
TRAPPIST-5088x,305310,High,High,Low,Medium,Red,6,1
WASP-5542s,303552,Low,High,High,High,,4,0
LHS 6168q,313862,Low,High,High,Low,Red,2,0
HR 3641p,291842,High,Medium,High,High,Yellow,5,0
HD 1301i,271143,Medium,High,Low,Medium,Red,6,0
KELT-256k,316068,Low,High,High,High,Red,6,0
Kepler-9573r,305868,High,Low,Low,Medium,Yellow,7,1
Ross 6001t,302788,High,High,High,High,,2,0
HD 6251i,336809,High,Low,Low,High,Red,3,0
Kepler-8368p,333303,Low,Medium,Medium,Low,Red,3,0
Ross 211c,286946,High,Medium,High,High,Red,4,0
HR 5368u,281839,High,High,High,High,Yellow,4,0
HD 7217o,300107,Low,Low,Low,Low,Yellow,6,1
TRAPPIST-2429h,320243,High,High,Medium,Low,Yellow,4,1
TRAPPIST-1934d,279572,High,High,High,High,Red,3,0
HR 1512f,313230,Low,High,Low,Medium,Yellow,7,1
KELT-5832k,316155,Low,Low,Low,Medium,Yellow,6,1
HD 3401n,309281,High,High,Medium,Medium,Red,5,0
Gliese 4252n,309804,Low,Low,Low,Low,Yellow,7,1
K2-5559z,305948,High,Low,High,High,Blue,5,0
LHS 5265b,327337,Low,Medium,Low,Low,Yellow,4,1
WASP-9024a,315344,High,Medium,High,High,Red,5,0
LHS 3421l,312243,High,High,High,High,Blue,1,0
KELT-5476f,286555,High,Low,High,High,Red,6,0
HR 300v,318636,Low,Low,Medium,Low,Yellow,7,1
KELT-1059i,294994,High,Medium,Medium,High,Red,4,0
K2-7387g,291480,High,High,Low,High,Red,8,0
LHS 5448a,312570,High,Medium,High,Medium,Red,3,0
K2-1123k,309988,High,High,Low,High,Red,2,0
K2-6438u,329149,Low,Low,High,Low,Yellow,7,1
WASP-5151s,274178,High,Low,Medium,High,,7,0
Ross 4451r,312180,High,Low,High,Low,,4,0
TRAPPIST-5750f,291214,High,High,High,High,Red,4,0
Ross 7120j,313221,Low,Low,Low,High,Yellow,4,1
K2-1416h,291733,Low,Medium,High,High,Red,2,0
Kepler-5436j,332994,Low,Medium,Low,Medium,Yellow,6,1
Ross 5105i,278545,Medium,High,Low,High,Red,6,0
K2-7551u,276064,High,High,High,Low,Red,8,0
Ross 2496v,324413,High,High,High,Low,Blue,2,0
K2-8074h,331458,Medium,High,High,High,Red,2,0
K2-1274k,328294,High,Medium,Low,Low,Yellow,4,1
HR 1606o,317325,Low,Low,Low,Low,Yellow,6,1
KELT-2831u,326185,Medium,High,Medium,Low,Red,8,1
Kepler-2633k,283742,High,Medium,High,High,Yellow,0,0
Ross 1725k,325480,Medium,Low,Low,Low,Yellow,8,1
LHS 6373v,314331,High,High,High,High,Yellow,5,0
KELT-38c,324232,High,Medium,Low,Low,Yellow,8,1
HR 7152e,334335,Low,Low,Low,Low,Yellow,5,1
LHS 9927j,330407,Low,Low,High,Low,Yellow,1,1
KELT-692p,288359,Low,Medium,High,Medium,Yellow,1,0
HR 347q,327083,Low,Low,Medium,Low,Red,4,1
K2-3652v,317411,Low,Low,Low,Low,Blue,4,1
Ross 9109f,331977,Low,Low,Low,Low,Yellow,4,1
Ross 6315r,286252,Low,High,Medium,High,Red,1,0
Ross 2907w,317154,Low,Medium,Low,Low,Yellow,5,1
LHS 936a,291018,Low,Low,Low,Low,Yellow,0,1
Gliese 2804z,266126,High,High,High,Low,Yellow,3,0
Kepler-7020i,300698,High,High,Medium,Low,Red,4,0
LHS 1782a,339563,Medium,Medium,High,Low,Blue,8,0
HD 9259t,307499,Low,High,Low,Low,Blue,6,1
KELT-3520e,298025,High,High,High,High,Yellow,4,0
KELT-8217u,304690,High,Low,High,High,Red,4,0
Kepler-9367p,303952,High,High,Low,High,Blue,6,0
TRAPPIST-3673b,267235,Low,Low,High,High,Yellow,4,0
TRAPPIST-4292z,298619,High,High,High,High,Red,5,0
LHS 7187j,336906,Low,Low,Low,High,Blue,5,1
Ross 2150d,331191,High,High,Low,High,Yellow,8,1
Kepler-113n,269762,High,Low,High,Low,Red,6,0
Kepler-1454p,326802,Low,High,Low,Medium,Blue,8,1
Kepler-4247h,318365,High,High,High,High,Red,4,0
HD 5864m,310012,Low,Medium,High,Low,Yellow,5,1
HR 1025e,270314,High,High,High,High,Red,8,0
K2-5372l,331068,Low,Low,Low,High,Blue,8,1
K2-9402b,306451,High,Medium,High,High,Yellow,4,0
Gliese 7845m,311455,High,High,High,Medium,Red,3,0
HR 7749m,270949,Low,High,High,High,Red,2,0
TRAPPIST-9147y,300975,Low,High,Medium,High,Red,7,0
K2-5438y,270944,Low,Low,High,High,Blue,3,0
K2-4976i,312622,Low,High,High,Low,Yellow,6,1
TRAPPIST-1721p,294121,High,High,High,High,Red,0,0
WASP-9372r,268879,High,High,High,High,Blue,3,0
TRAPPIST-1222p,301468,Low,High,Low,High,Yellow,8,1
LHS 5727g,313160,High,Medium,High,Medium,Red,7,0
Kepler-363e,319848,High,High,Medium,High,Red,0,0
HR 2254k,317632,Low,Medium,Low,Low,Yellow,4,1
Ross 6991n,281380,Low,Low,High,Medium,Red,6,0
KELT-3428s,327392,Low,Low,Low,Low,Blue,5,1
LHS 3590n,303369,Low,High,Low,Low,Yellow,7,1
WASP-4335d,315832,High,High,High,High,,0,0
Gliese 8809i,291100,High,High,Low,High,Red,4,0
Ross 3524m,268814,High,High,High,High,Blue,8,0
Kepler-8342q,321359,Low,Low,Low,Low,Yellow,4,1
Gliese 2255i,292588,High,Medium,Low,Low,Red,4,0
Ross 6867k,321837,Low,Medium,Low,Medium,Yellow,8,1
LHS 5885d,295845,High,High,Low,High,Red,5,0
KELT-8569o,312678,Low,Low,Low,Low,Yellow,4,1
TRAPPIST-278l,287829,Low,Low,High,Low,Yellow,2,0
Kepler-7868x,269053,Low,Low,Low,Low,Yellow,8,1
HR 209q,316874,Low,Low,Low,Low,Yellow,2,1
WASP-7481o,308522,High,Medium,High,High,Red,4,0
Ross 3176r,311937,Low,Low,Low,Medium,Yellow,2,1
HD 2612c,329108,High,Low,High,Medium,Yellow,1,0
HR 1050s,288710,High,High,Low,Low,Red,1,0
Gliese 5054c,282613,Medium,High,Medium,Low,Blue,6,1
HR 8119o,321996,High,High,High,High,Red,1,0
HD 3104b,290511,Low,High,Medium,Medium,Yellow,8,0
K2-3112n,336665,Low,Low,Low,Low,Yellow,8,1
Kepler-5948e,311944,High,Medium,Low,Low,Yellow,5,1
Ross 8835t,285446,High,Low,High,High,Red,3,0
TRAPPIST-8184x,319219,Low,Low,Low,Low,Yellow,8,1
K2-6077s,319798,High,Low,High,High,Red,6,0
LHS 9141w,273099,High,High,Low,Medium,Red,5,0
WASP-9260p,336342,Low,Low,Low,Low,Yellow,5,1
Gliese 8203q,332088,Low,Low,High,Low,Yellow,4,1
Kepler-9952p,301919,Low,High,High,High,Yellow,3,0
TRAPPIST-9779j,324226,Low,Low,Low,Low,Yellow,7,1
K2-4726f,304629,High,Low,High,High,Red,2,0
TRAPPIST-3024q,317134,High,Medium,High,High,Red,8,0
Gliese 5925y,312276,High,High,Low,High,Red,1,0
TRAPPIST-5890l,270535,Low,Low,High,High,Red,6,0
HR 5899p,265777,High,Low,Low,Low,Yellow,6,1
Gliese 7276y,298006,Low,Medium,High,High,Red,1,0
Ross 2087v,303409,Medium,Low,High,Low,Yellow,5,1
WASP-7963l,304132,Low,Low,Low,Low,Yellow,7,1
Kepler-8601o,265462,Low,High,Low,High,,4,0
TRAPPIST-3624m,287751,Medium,High,High,High,Yellow,5,0
TRAPPIST-2684v,338579,Low,Medium,High,High,Blue,4,0
Kepler-8623h,300122,Medium,High,Medium,Medium,Red,5,0
Kepler-4698q,290552,High,Medium,High,High,Blue,5,0
Ross 2762u,316073,Low,Low,Low,Low,,2,1
Gliese 5451l,328956,Medium,Low,Medium,High,Blue,2,0
Ross 6470k,305512,High,High,High,High,Red,5,0
K2-5854s,325804,Low,Low,Medium,Medium,Yellow,7,1
K2-1615r,278395,Low,High,Low,High,Red,3,0
Gliese 1899k,297732,High,Medium,High,Low,Red,2,0
Ross 3561q,274917,High,High,High,High,Red,3,0
HR 4596g,338730,Low,Medium,Medium,Low,Red,8,1
TRAPPIST-4196n,314766,Medium,High,Medium,High,Red,5,0
Kepler-2318t,330765,Low,Low,High,Low,Yellow,6,1
WASP-8284z,302268,High,High,High,High,Yellow,5,0
Kepler-1768a,297751,High,Low,High,High,Red,6,0
HR 9940u,297832,Medium,High,Medium,Low,Yellow,7,1
TRAPPIST-7886s,280906,Low,High,High,High,Red,4,0
WASP-4325j,309919,Low,Medium,Medium,Low,Red,6,1
TRAPPIST-7927i,334902,Low,Medium,Low,Low,Yellow,4,1
K2-3139j,307249,Low,High,High,High,Blue,0,0
HD 7755b,327619,Low,Low,High,Low,Yellow,5,1
Gliese 1343o,331508,High,Medium,Medium,Low,Yellow,7,1
Ross 239f,281093,Low,Low,Low,High,Yellow,0,1
LHS 9086m,290573,High,Medium,High,High,Blue,0,0
HD 9390k,300967,Low,Low,Low,Low,Yellow,6,1
WASP-2982b,303388,High,High,High,High,Red,4,0
Ross 7909o,310871,High,Low,Low,Low,Blue,4,1
HR 2459r,292827,High,High,High,High,Red,0,0
Kepler-1145d,334227,Low,High,Low,Low,Yellow,4,1
Gliese 7433c,292667,High,High,Medium,High,Red,6,0
K2-3972r,285375,High,Medium,Low,Low,Yellow,5,0
K2-5247m,325052,Low,Low,High,Low,Yellow,6,1
HD 4312b,330279,Low,Low,High,Low,Blue,8,1
K2-5419t,309249,High,High,High,Low,Yellow,2,1
Kepler-166i,319739,High,Medium,Medium,Low,Red,1,0
K2-7684v,279675,High,Medium,High,High,Red,5,0
Gliese 5452k,301353,Low,High,Low,Low,Yellow,7,1
Kepler-2160v,313496,High,High,Low,Low,Yellow,7,1
WASP-622r,309680,High,Low,High,High,Red,0,0
K2-3125b,296533,High,High,High,High,Blue,1,0
Kepler-8525m,328586,Medium,High,Low,High,Red,5,1
TRAPPIST-2812i,275326,Low,High,High,Low,Red,5,0
HR 6766t,304418,Medium,Low,Low,High,Blue,4,1
WASP-8556d,336928,Low,Low,Low,Medium,Yellow,4,1
LHS 3094q,272616,Low,High,Low,Medium,Yellow,4,1
WASP-9741r,305917,High,Medium,Low,Low,Yellow,4,1
LHS 155y,314167,Low,Medium,Medium,Low,Yellow,4,1
LHS 2056s,300694,High,Low,Low,Low,Yellow,6,1
HR 4261i,319528,High,Medium,Medium,Low,Yellow,8,1
KELT-3191g,285110,Low,High,High,High,Red,5,0
Ross 6161p,300931,Low,Medium,Medium,Low,Yellow,2,1
HR 3029b,310349,Low,Medium,High,High,Red,1,0
K2-6065t,296477,Low,Medium,High,High,Blue,8,0
WASP-7410b,276227,High,Low,Low,Medium,Red,1,0
Ross 5538m,315012,Medium,Low,Low,Low,Yellow,3,1
K2-9989a,322520,Low,High,High,High,Blue,2,0
KELT-8496n,297587,High,High,Medium,High,Red,0,0
KELT-1641r,310053,Low,Low,Low,Medium,Yellow,5,1
TRAPPIST-3477m,333236,Low,Medium,Low,Low,Red,4,1
Kepler-3530h,305500,High,High,High,Medium,Blue,4,0
TRAPPIST-7514u,309089,Low,Low,Medium,High,Yellow,4,1
KELT-456o,302359,Low,Low,Low,Low,Yellow,6,1
K2-178r,306505,Low,High,Medium,Low,Yellow,5,1
Kepler-4317m,266038,Low,Low,Low,Medium,Yellow,6,1
K2-4490h,328423,Low,Medium,Low,Low,Yellow,6,1
HD 5886g,336550,High,Low,High,High,Blue,3,0
Ross 2381z,304456,Medium,High,Medium,Medium,Red,0,0
KELT-9445m,337920,Low,Medium,Low,Low,Red,5,1
TRAPPIST-2455y,314339,Low,Low,Medium,Medium,Yellow,5,1
TRAPPIST-4567r,296536,Low,High,Low,High,Yellow,5,0
HR 4628w,298118,High,High,High,High,Blue,6,0
KELT-9646b,302569,Medium,Medium,Low,Low,Red,8,1
Ross 4516y,302854,High,High,Medium,High,Red,6,0
TRAPPIST-4488u,330079,Low,Low,Low,Low,Yellow,3,1
HR 5274a,315317,Low,High,Low,High,Yellow,4,1
Gliese 9013w,298120,High,Medium,High,High,Yellow,5,0
HD 6873r,283614,High,Medium,High,High,,1,0
Ross 2430r,316866,High,High,High,High,Red,5,0
HR 546g,314676,Low,High,High,High,,4,0
K2-7443i,271149,Low,Medium,High,Low,Red,6,0
LHS 2297o,320779,Low,Low,Low,Low,Yellow,4,1
LHS 9613w,338344,High,Medium,Low,Low,Yellow,5,1
Gliese 3870e,318233,Low,Low,Low,Low,Yellow,4,1
Gliese 9633p,301501,Medium,Low,Low,Low,Yellow,6,1
KELT-4526t,318011,Medium,Low,Low,Low,Yellow,8,1
KELT-6692l,313752,Low,Low,Low,High,Blue,4,1
LHS 8499r,304177,Medium,Low,High,Low,Yellow,2,1
TRAPPIST-4640t,302874,Low,Medium,Medium,Low,Blue,6,1
HD 1385e,307148,High,Low,High,High,Yellow,0,0
Gliese 2615p,295491,High,Medium,High,Low,Red,4,0
