Weight,Front Claws,Pupillary Distance,Hair Color,Ear Shape,Length
320,5.1,12,Cinnamon,Broad,9.7
314,9.7,11.8,Light Brown,Broad,9.1
215,,8.5,Light Brown,Broad,8.8
426,1.5,10.9,Black,Broad,8.5
456,4.2,7.4,Cinnamon,Broad,8.5
263,2,12.3,,Rounded,8.7
359,5.3,12.4,,Broad,8.8
410,1,9.2,White,Pointed,11
350,4.5,11.9,,Broad,9.7
353,3.1,11.1,Light Brown,Broad,7.3
360,5.1,10.3,White,Broad,9
358,1.7,8.4,Cinnamon,Pointed,11.3
270,1.5,14.5,Dark Brown,Rounded,11.5
461,4.3,17.2,Cinnamon,Broad,10.9
342,6.8,10.4,Cinnamon,Pointed,11
403,3.8,9,White,Broad,10.1
206,5.9,13.2,Light Brown,Broad,5.9
366,7.7,11,White,Broad,8.8
265,4.7,12.9,Blond,Broad,7.9
210,9,8.9,Blond,Broad,6.7
494,6.9,9.3,Cinnamon,Pointed,9.5
280,6.9,12.8,Cinnamon,Rounded,6.9
217,7.6,9.6,Light Brown,Broad,8.6
308,6.6,16.2,Dark Brown,Pointed,11.6
341,8.3,15.2,Light Brown,Pointed,8.6
204,3.6,8.9,White,Pointed,7.5
447,2.9,12.2,Cinnamon,Pointed,10.2
426,4.4,9.1,Cinnamon,Pointed,8.3
344,5.3,11.5,White,Pointed,10.2
363,5.4,11.8,Blond,Broad,10.5
262,8.3,11.3,,Broad,7.8
401,10,10.8,Blond,Rounded,6.9
486,8.8,11.5,Blond,Rounded,8.9
337,2,11.3,Cinnamon,Broad,11.4
342,2.9,12.6,Black,Pointed,10
218,4.1,17.7,,Rounded,8.3
377,8.9,17.7,Black,Rounded,8.4
291,2.6,10.1,White,Broad,8.2
410,4.3,12.4,Cinnamon,Broad,6.4
305,5,17.4,Blond,Broad,5.5
227,1,15.5,Light Brown,Broad,5.1
347,5.5,7.6,Black,Broad,9.6
326,2.2,13,Light Brown,Rounded,10.2
313,3.8,17.3,Black,Broad,5.9
272,6.4,13.4,Black,Rounded,6.9
220,7.6,10,Cinnamon,Broad,10
222,4.9,13,Blond,Pointed,5
460,1.1,14.6,Black,Pointed,9.5
308,7.7,13.6,White,Broad,8.7
308,2.6,12,Cinnamon,Broad,10.9
305,2.3,8.6,White,Broad,6.8
494,2.8,12,Cinnamon,Pointed,8.8
472,2,7.5,Dark Brown,Pointed,9.7
414,5.2,7.6,Cinnamon,Rounded,9.5
378,1.2,7.2,Cinnamon,Broad,9.6
323,8.6,14.6,Dark Brown,Rounded,6.3
322,3.6,9.3,Cinnamon,Broad,6.3
261,7.7,17.4,,Pointed,7.6
339,6.3,11.3,,Broad,6.5
419,3.6,8.1,Black,Pointed,11.6
287,4.1,10,Cinnamon,Broad,9.7
438,10,10.5,Dark Brown,Rounded,11.9
401,5.4,8,Black,Broad,8.2
314,2.2,10.9,White,Broad,9.4
467,3.9,7.2,White,Broad,8.1
436,2.8,11.2,Black,Broad,5.9
268,5.1,11.9,Blond,Pointed,11.4
252,4.2,9.6,Light Brown,Rounded,8.2
467,2.1,11.6,White,Pointed,11.9
205,1.4,12.9,Blond,Rounded,8.5
393,3.4,8,Blond,Pointed,10.6
350,5.4,16.8,Cinnamon,Broad,7.3
409,2.4,14.1,Black,Pointed,10.4
334,8.3,11.3,Dark Brown,Rounded,6.6
322,9.8,10.5,Black,Broad,10.5
275,5.5,8.5,Light Brown,Broad,10.5
328,2.7,9.8,Black,Pointed,9.9
442,2.3,7.6,White,Pointed,11.8
260,9,16.7,,Rounded,7
420,6,17.4,Dark Brown,Pointed,9
344,5.1,17.5,White,Pointed,9.3
383,1.3,7.9,White,Pointed,8.9
213,,17.4,,Broad,9.8
465,6.2,16.7,Dark Brown,Broad,7.8
341,5.8,13.3,Cinnamon,Pointed,8.9
347,2.6,12.6,Black,Pointed,8.4
255,7.4,12.1,Light Brown,Broad,10
376,1.1,14.2,,Rounded,9.7
310,1.9,14.2,Blond,Broad,9.4
317,5.3,8.9,Black,Broad,11.2
408,6,13.8,Dark Brown,Broad,7.8
269,4.7,12.9,White,Pointed,12
218,,14.5,Blond,Broad,9.6
451,8.2,10.4,Cinnamon,Broad,11.4
271,4.5,12.6,Light Brown,Broad,6.3
337,4.5,8,White,Broad,11.3
496,6.5,17.6,Light Brown,Broad,8
338,3.6,7.7,Light Brown,Broad,7.4
363,8.7,11.6,Blond,Rounded,6.9
273,1.6,9,Cinnamon,Broad,9.7
419,4.6,11.2,White,Broad,8.5
438,3.9,8.3,Light Brown,Broad,12
418,1.4,7.1,Dark Brown,Pointed,8
428,4,10.2,Cinnamon,Pointed,9.8
434,4.1,12.2,Black,Pointed,10.9
387,8.6,16.3,Dark Brown,Broad,6.2
300,4.4,12.6,Cinnamon,Broad,8.8
362,2.7,11.2,Black,Broad,10.3
337,4.3,9.2,White,Broad,11
218,3.3,17.9,Light Brown,Rounded,9.3
253,4,18,Light Brown,Broad,9.5
333,4.2,11.8,Cinnamon,Broad,10.1
312,4.6,12.1,Cinnamon,Pointed,9.8
301,7,15.7,,Rounded,7.2
373,2.2,12.9,Blond,Rounded,5.5
236,6.9,11.9,Blond,Broad,11.6
397,3.1,13.5,Light Brown,Broad,9.5
346,1.4,8.5,Black,Pointed,5.1
382,4.6,15.1,,Rounded,8.2
400,5.4,15.2,Light Brown,Broad,9.1
368,1.3,11.5,White,Broad,9
377,7,15.6,White,Broad,10.3
394,9.7,11.1,Dark Brown,Broad,9.3
454,5,11.2,White,Pointed,9.2
451,3.6,9.2,Cinnamon,Pointed,9.3
214,6.8,16,Blond,Broad,8
434,1.1,15.4,Dark Brown,Rounded,8
368,2.3,7.2,Black,Broad,9.5
319,3.1,12.8,Cinnamon,Rounded,9.8
342,6.3,9.6,White,Rounded,6.4
315,2.2,10.6,White,Pointed,10.5
361,9.5,16.3,Blond,Broad,7.8
348,6,12.2,Light Brown,Broad,5.4
267,1.2,11,Dark Brown,Pointed,8.2
343,4.4,10.6,Cinnamon,Broad,6.5
368,5.1,10.8,White,Broad,10.4
475,,15.8,Blond,Broad,10
304,6.6,12.7,Blond,Rounded,7
430,3.4,11,Blond,Broad,8.3
365,4.1,12.3,Cinnamon,Broad,8.6
284,5.1,15.1,Black,Broad,6.6
473,3.9,9.7,Cinnamon,Broad,6.4
321,7.5,10.2,Dark Brown,Pointed,5.3
374,1.6,8.2,Light Brown,Rounded,7.2
297,7.3,11.8,Black,Broad,10.3
320,1.6,7.2,White,Broad,10.8
383,7.4,12.8,Dark Brown,Rounded,10.7
260,2.5,9.9,Dark Brown,Rounded,7.9
291,4,13.3,Blond,Broad,5.6
227,7.9,16.3,Light Brown,Broad,8.6
488,2.9,10.9,Cinnamon,Broad,10.6
449,4.2,7.5,White,Broad,7.5
343,5.2,7.7,Black,Broad,9
499,1.9,10.4,White,Broad,11.1
304,2.2,12.5,White,Broad,10
364,9.3,9.6,Light Brown,Rounded,9.2
221,4.3,9.5,White,Pointed,8
329,3.9,9,Dark Brown,Pointed,6.1
227,5.5,8.3,Blond,Pointed,8.4
271,9.5,14.3,Light Brown,Broad,5.2
404,5.5,11.9,White,Broad,8.1
439,4.1,8.4,Black,Broad,10.5
298,1.7,9.1,Cinnamon,Pointed,9.6
353,6.6,17.8,Black,Pointed,9.7
294,6.4,12,Dark Brown,Rounded,7.4
347,5.5,16.2,Light Brown,Rounded,5.7
477,4.9,11.1,Cinnamon,Broad,11.9
212,2.2,14.2,Black,Rounded,8.2
490,6.1,11.7,Blond,Rounded,5.8
298,5.5,7.1,White,Broad,8.2
456,1.5,9.9,Cinnamon,Pointed,11.6
452,1.2,10.1,White,Pointed,12
423,2.9,7.7,Cinnamon,Broad,10.9
321,1.8,8.3,Dark Brown,Broad,9.3
242,5,16.5,Blond,Rounded,5.1
335,8.4,12.9,Light Brown,Broad,8.1
319,8.6,10.1,White,Broad,6.4
466,1.3,7.1,Black,Broad,8.6
410,4.5,11.3,Cinnamon,Pointed,8.7
486,1.1,11.7,White,Broad,8
374,10,18,Cinnamon,Broad,11.6
226,3.5,11.1,Light Brown,Pointed,8.1
428,2.5,11.5,White,Rounded,8.9
365,4.3,10.6,Light Brown,Broad,9.3
385,4.8,10.4,Light Brown,Broad,7.7
294,5.5,12.4,Blond,Rounded,9.1
338,3.9,10.7,Cinnamon,Rounded,10.1
239,9.5,17.6,Light Brown,Rounded,5.5
232,7.5,13.5,Light Brown,Broad,8.1
450,9.5,15.8,Dark Brown,Broad,9.2
393,4.7,9,Blond,Broad,9.4
204,5,14.1,Blond,Rounded,7.9
216,8.7,17.3,,Rounded,6
320,4.3,8.9,White,Pointed,10.2
408,5.6,9.4,Cinnamon,Rounded,10.4
476,8.8,11.1,,Broad,9.5
438,4.4,9.2,Black,Pointed,10.2
335,6.4,14.9,Light Brown,Rounded,8.3
392,1.4,11.1,Dark Brown,Broad,9.1
436,2.6,9.1,Black,Broad,10.5
368,5.2,9.1,Cinnamon,Pointed,8.9
395,8.7,16.2,Blond,Broad,5.3
325,3.7,10,Cinnamon,Rounded,8.7
357,5.9,13.8,White,Rounded,8.3
470,5.3,17.9,White,Pointed,10.1
333,5.2,14.3,Dark Brown,Rounded,8.3
267,3.5,11.9,Blond,Broad,9.1
354,2,12,Blond,Pointed,11.3
471,4.6,12,White,Pointed,11.1
393,2.7,11.2,Light Brown,Broad,8.3
310,7.8,11.2,White,Broad,9.3
349,4.9,11.3,Blond,Rounded,6.3
465,7.9,12.3,White,Rounded,8.5
476,3.6,7.1,White,Broad,10.8
450,4.7,10,Dark Brown,Broad,9.8
335,1.4,7.5,Cinnamon,Pointed,10.1
302,7,9.3,Dark Brown,Pointed,6.6
313,2.4,13,White,Rounded,10.4
260,3.4,12.4,Cinnamon,Broad,10.6
498,9,11.9,White,Pointed,11.3
379,9,14,Light Brown,Rounded,8.1
276,5,12.5,Light Brown,Broad,10
382,1.5,11,White,Pointed,11.1
498,4.8,12.8,White,Broad,8.8
440,6.2,16.9,White,Rounded,5.6
254,1.4,10.9,Black,Pointed,9.6
487,3.8,8.2,White,Rounded,11
361,9,13.5,Blond,Broad,7.3
390,5.5,10.9,Dark Brown,Broad,8.6
222,6.6,17.2,Dark Brown,Rounded,8.5
335,1,7.3,Black,Pointed,8.1
229,4.7,13.2,Light Brown,Rounded,10
395,4.2,12.3,Black,Broad,8.1
240,1.3,11.3,White,Rounded,5.3
308,4.6,8.1,White,Broad,10.8
382,4,17.4,Light Brown,Broad,9.5
330,3.7,12.8,Cinnamon,Pointed,11.9
483,2.3,17.2,White,Pointed,9.2
350,6.4,13,Blond,Rounded,8.7
210,2.6,15.1,Blond,Rounded,9.1
292,5.7,11.4,Light Brown,Rounded,8
413,6.6,7.2,Black,Broad,10.5
287,9,16,Light Brown,Broad,9.7
289,6,11.9,Blond,Rounded,8.6
279,1.3,15.7,Blond,Broad,7.6
370,4.3,14.9,Light Brown,Pointed,8.4
356,4.8,10.5,Cinnamon,Broad,9.1
358,1.7,14.5,Dark Brown,Rounded,8.4
381,2.7,10.4,Cinnamon,Broad,8.8
236,4.1,16.6,Blond,Rounded,9.1
400,2,10.7,Dark Brown,Broad,8.4
494,2.9,11.5,Black,Broad,9.1
387,2.1,10,Cinnamon,Broad,9.6
363,6.4,12.9,Dark Brown,Broad,8.6
339,8.3,17.5,Light Brown,Rounded,6.8
486,8.1,12.9,White,Pointed,6.2
474,3,10.8,Cinnamon,Pointed,8.6
353,8.4,12.8,Blond,Broad,8.9
499,10,12.6,White,Pointed,10.6
334,3.6,13.4,Light Brown,Rounded,9.5
275,1.9,16.7,Dark Brown,Broad,6.4
351,5,11.3,Cinnamon,Pointed,8.6
492,9.2,16.1,Blond,Rounded,9.8
300,2.9,12.7,White,Broad,11.8
302,7.6,16.8,Black,Broad,10.7
396,9.9,14,Dark Brown,Rounded,8.9
458,1,12.9,Cinnamon,Pointed,10.3
212,4.7,11.4,White,Pointed,10.6
489,4.7,11,Black,Pointed,9.9
235,9.3,8.6,Dark Brown,Broad,7
389,1.9,11.2,Black,Pointed,6
354,5.7,11.1,Light Brown,Rounded,9.6
450,4.2,14.6,Dark Brown,Rounded,5.8
324,3,8.1,Dark Brown,Broad,8
240,4.7,14.6,Dark Brown,Pointed,10.5
322,5.5,12.8,Blond,Rounded,8.2
310,3.5,17.5,White,Rounded,10.7
200,5,9.1,Dark Brown,Rounded,8.3
299,6.4,13.2,Dark Brown,Broad,5.5
448,2.9,13.2,Blond,Broad,9.2
241,1.8,17.7,Blond,Rounded,5.7
293,4.3,11.4,Black,Pointed,8.3
262,9.2,17.7,Blond,Broad,7.1
330,5,16.9,Dark Brown,Broad,8.3
327,7.7,9.4,Cinnamon,Pointed,8
284,4.1,12.3,Dark Brown,Rounded,6.6
265,4.1,16.6,Light Brown,Rounded,6.4
262,4.2,11.4,Dark Brown,Pointed,6.5
235,1.4,15.7,Blond,Rounded,9.7
209,1.3,7.7,Black,Broad,8
332,7.9,14.5,Light Brown,Rounded,7.2
388,9.5,9,Black,Pointed,9.1
316,2.9,11.9,Cinnamon,Broad,8.3
477,8.5,9.2,Black,Pointed,11.5
342,3.7,16.9,Cinnamon,Rounded,5.9
376,3.3,11.3,Blond,Rounded,7.8
319,3.8,12.7,White,Pointed,11.1
244,3.3,13.7,Dark Brown,Rounded,8.2
379,7.4,17.3,Light Brown,Rounded,11.8
369,5,14.1,Light Brown,Rounded,8.2
305,9.7,11,Blond,Broad,8.9
423,7.5,9.8,White,Pointed,9.8
358,5.3,9.9,Cinnamon,Pointed,9.1
237,4.4,8.6,Dark Brown,Broad,7.2
493,5.6,8.4,White,Pointed,11.1
258,7.2,11.9,Dark Brown,Pointed,8.1
423,5,12.8,White,Broad,8.2
438,2.5,11.4,White,Broad,6.7
219,8.4,17.6,,Broad,8.2
207,1.4,8.5,White,Pointed,11.5
264,4.2,14.6,Blond,Rounded,10.8
383,5.5,9.9,Dark Brown,Rounded,7.9
356,6.7,13.2,White,Rounded,10.7
342,5.4,10.3,Cinnamon,Pointed,8.1
446,1.3,12.1,Blond,Pointed,7.2
292,9.9,15.1,Blond,Rounded,6.4
350,9.8,14.3,Light Brown,Pointed,5
369,3.6,12.9,Dark Brown,Pointed,8.2
329,4.7,7.4,Cinnamon,Rounded,10.6
423,7.9,11.1,White,Rounded,6.4
330,5.1,8.7,Cinnamon,Pointed,11.1
380,5.8,10.7,Dark Brown,Rounded,6.6
209,5.2,13,White,Broad,11.4
292,9.3,11.5,Blond,Broad,9
411,2.8,10.6,White,Broad,10.2
303,2.3,17.7,Cinnamon,Pointed,11.2
432,2.6,12.2,Black,Broad,8.6
350,4.5,11.8,White,Broad,11.6
470,2.9,10.8,Cinnamon,Broad,8.2
397,1.7,12.3,Cinnamon,Pointed,8.7
335,1.2,11.1,Black,Broad,8.7
298,5.1,17.1,Dark Brown,Rounded,9.1
393,5.6,16.9,Light Brown,Broad,7.3
476,7.7,12,Dark Brown,Broad,9.3
238,7.5,14.9,Blond,Rounded,6.6
385,5.6,7.5,Light Brown,Rounded,5.9
313,2.1,8.8,Black,Pointed,9.7
309,5.1,9.8,White,Broad,9.7
328,4.9,17.9,Light Brown,Rounded,9.6
310,5,10.2,White,Rounded,8.2
338,5,10.2,Light Brown,Rounded,5.2
332,5.5,15.4,White,Rounded,7.3
351,1.5,7.8,White,Pointed,9.6
394,3.9,8.3,White,Broad,9.7
363,5.1,9.8,Blond,Rounded,8.6
386,9.1,16.1,Black,Rounded,5.3
318,4.4,7.3,Black,Pointed,11.7
410,1,8.8,Cinnamon,Broad,8.5
255,7.8,14.8,Light Brown,Broad,6.1
498,7.5,11,White,Broad,10.6
301,5.6,8.8,Light Brown,Rounded,9
239,1.2,16.8,Light Brown,Pointed,7.6
339,3.9,12.8,Cinnamon,Broad,10.7
200,5.2,12.2,Black,Pointed,9
460,1.5,12.9,Black,Broad,10.1
302,3.7,7.6,Black,Pointed,10.5
477,3,17.1,Black,Broad,8.8
305,4,7.3,Cinnamon,Broad,11.2
282,2.3,12.5,Black,Pointed,9.6
469,1.6,8.9,Cinnamon,Pointed,8
495,3,14.1,White,Broad,11.9
383,10,16.8,Blond,Broad,7.4
451,4.4,8.3,Cinnamon,Broad,10.3
224,5.8,12.4,Light Brown,Broad,5.1
232,7.9,15.1,Dark Brown,Broad,7.7
495,8.9,9.2,Cinnamon,Rounded,9.3
398,,12.7,Cinnamon,Rounded,8.4
387,7.9,15,Dark Brown,Broad,9.8
498,3.9,7.8,Cinnamon,Pointed,8.8
418,3.3,13.5,Black,Broad,9
332,2.2,10.3,Cinnamon,Broad,6.4
492,4.5,12.5,Black,Broad,10.1
342,4,9.7,Dark Brown,Rounded,9.6
303,5.3,14.8,Light Brown,Rounded,8.7
406,1.8,7.6,Black,Rounded,7.1
279,4.6,12.7,Light Brown,Rounded,7.3
373,7.3,10.6,Blond,Rounded,5.9
435,3.9,9.3,Cinnamon,Pointed,8.4
298,2.3,16.9,Black,Broad,10.2
237,4.3,16,Dark Brown,Broad,9.1
373,4.4,8.8,Blond,Broad,5
305,6.1,10.1,Black,Pointed,9.8
492,3.5,11.7,Dark Brown,Broad,9.9
337,9.3,12.5,,Broad,10.3
391,1.3,12.7,Black,Rounded,11.1
245,1.5,15.1,White,Broad,10.7
400,6.9,15.2,Blond,Rounded,7.7
390,7.4,14.8,Cinnamon,Broad,11.1
341,4.4,10.6,Cinnamon,Broad,10.7
459,7.7,16.8,Black,Broad,6
274,2.3,16.9,,Pointed,9.9
477,3.9,12.6,White,Broad,12
230,5.1,11.2,Blond,Broad,6.7
263,4.5,10,Black,Broad,7
382,6.9,13.4,Light Brown,Rounded,10
219,3.9,7,,Rounded,9.6
384,2,10.2,Black,Broad,8.3
401,7.6,11.2,White,Rounded,6.5
304,1.5,10.3,Dark Brown,Rounded,5.7
412,3.4,11.4,White,Pointed,10.2
369,7.7,11.5,Blond,Broad,9.1
223,8.6,7.2,Black,Pointed,9.8
328,4.5,17.4,Blond,Broad,5.7
336,6.7,15.5,Light Brown,Broad,9.8
409,1,7.1,Black,Broad,10.6
439,3.8,7.8,White,Broad,10.2
361,5.5,14.5,Blond,Rounded,8
311,7.1,7.2,Dark Brown,Broad,8.4
448,5.8,12.8,White,Broad,10.4
312,5.2,8.1,Black,Rounded,9.3
353,5.2,11.3,Cinnamon,Broad,10.4
268,4.3,12,Blond,Rounded,8.6
377,7.3,17.8,Blond,Broad,8.9
329,1.5,14.8,White,Rounded,6.5
305,4.7,15.3,Light Brown,Broad,8.7
344,2.7,13,Blond,Rounded,9.3
428,1,12.5,Cinnamon,Broad,8.6
485,4.7,10.9,Light Brown,Pointed,10.7
361,1.8,7,Black,Pointed,8.9
451,5,9.1,Black,Pointed,11
336,4.8,15,Blond,Rounded,5.2
348,2.9,9.5,Black,Pointed,11.4
489,1.4,11.6,White,Broad,9.4
278,5.1,8.1,White,Broad,11.3
405,1.1,18,Blond,Rounded,7
209,6.5,14.6,Dark Brown,Broad,9.2
495,3.1,12.8,Cinnamon,Broad,9.2
376,3.4,9.3,White,Rounded,8.2
366,4.1,11.7,White,Pointed,10.3
308,9.2,16.8,Dark Brown,Broad,5.5
334,6.3,13.5,Blond,Broad,8.6
478,1.7,11,Cinnamon,Pointed,7.8
371,5.4,14.6,Light Brown,Rounded,7.4
251,1.6,11.8,Dark Brown,Pointed,9.8
481,4.7,12.1,Cinnamon,Rounded,6.4
261,8.5,17.3,Dark Brown,Broad,9.1
351,5.2,10.7,Cinnamon,Rounded,10.2
350,5.1,11.4,Blond,Broad,8.2
379,2.3,7.9,Black,Broad,10.1
433,2.3,8.7,White,Broad,10.9
464,3.9,12.4,White,Pointed,8.3
387,4.3,7,Cinnamon,Pointed,10.7
371,1.2,8.1,White,Broad,8
427,5.5,12.7,White,Pointed,9.8
222,3,17.5,Light Brown,Broad,5.6
225,1.2,7.2,Blond,Broad,11.7
354,3.9,8.1,Light Brown,Pointed,10.9
343,6.3,14.1,Light Brown,Pointed,11.4
442,4,8.4,Black,Rounded,10.6
414,2.7,12.8,Black,Broad,10.9
306,6.1,16.2,Dark Brown,Rounded,6.3
373,1.5,8.5,Black,Rounded,10.5
461,3,15.6,White,Pointed,9.8
462,3.8,7.6,Light Brown,Rounded,10.2
458,5.5,11.8,White,Pointed,9.8
399,1.3,8.3,White,Broad,9.1
307,5.7,17.6,Blond,Rounded,8.4
204,8.5,17.7,Cinnamon,Broad,5.9
321,7.6,10.1,Dark Brown,Broad,11.4
433,3.4,11.4,Cinnamon,Broad,10
331,7.9,8.8,Black,Broad,8.4
339,1.7,12.8,Cinnamon,Pointed,11.9
365,5.4,12,Cinnamon,Pointed,8.4
492,3.7,12.1,White,Broad,8
203,4.6,14,Light Brown,Broad,6.9
224,1.7,11.8,Blond,Rounded,8.9
234,4.8,14.1,Light Brown,Rounded,8.6
451,4.6,12.1,Black,Pointed,8.9
346,4.5,11.6,Black,Broad,9.4
222,,11.6,Light Brown,Rounded,6.5
399,4.8,11.9,Dark Brown,Broad,9.9
237,1.2,17.7,Black,Broad,10.4
331,8.5,10.9,Light Brown,Broad,10
365,7.2,12,Dark Brown,Broad,6.4
305,3.1,17.8,Blond,Rounded,5.8
270,4,14.4,Light Brown,Rounded,8.7
242,5.1,8.3,Cinnamon,Broad,8.8
242,3.4,10.4,White,Pointed,10.6
246,5.6,16.1,Light Brown,Rounded,11.9
469,1.5,14.4,Black,Pointed,8.5
277,9.7,14.1,Black,Rounded,6.1
451,2.5,9.4,White,Broad,9.4
487,5.6,7.8,Light Brown,Rounded,5.6
333,4.4,12.7,Dark Brown,Pointed,8.2
382,5.4,10.8,Cinnamon,Pointed,11.5
272,5.8,12.2,Light Brown,Broad,5.3
327,7.5,9.4,Cinnamon,Pointed,8.6
329,2.4,15.2,Dark Brown,Rounded,10
354,1.3,11.6,Cinnamon,Pointed,5.7
482,6.2,8.3,Black,Pointed,8.8
449,5.3,11.9,White,Broad,9.7
391,2.6,12.4,Black,Pointed,10.9
213,1.2,11.5,White,Pointed,11
275,7.2,12.8,Blond,Broad,8.2
343,2.5,9.6,White,Pointed,10.8
324,9.5,10.1,White,Broad,11.6
351,2.4,7.8,Cinnamon,Broad,6.3
426,6.3,9.8,Blond,Broad,6.4
379,3.8,12.6,Cinnamon,Broad,7.7
310,3.2,10.8,White,Pointed,11.7
380,1.9,10.1,White,Pointed,8.1
218,7,17.4,Light Brown,Rounded,6.8
396,2.5,7.8,Blond,Broad,10.2
327,2.6,9,Cinnamon,Pointed,7.6
390,1.1,7.9,Black,Broad,10.8
397,1.1,11,Blond,Rounded,11.6
287,5.5,7.5,Black,Rounded,10.7
332,3.4,11.3,Black,Pointed,8
417,5.3,11.9,Cinnamon,Broad,7.9
264,7.8,11.5,Blond,Broad,9.4
465,2.1,10.3,Black,Broad,9.4
354,5,12,Light Brown,Broad,9.8
421,1.9,8.2,White,Pointed,8
454,2.4,9.1,Cinnamon,Broad,9.5
340,6.3,13.9,,Pointed,7.9
405,1.2,7.1,Cinnamon,Pointed,9.4
403,4.7,11,White,Broad,8.1
268,3,10.2,Light Brown,Broad,6.3
432,4.1,16.2,Cinnamon,Rounded,10.8
213,4.1,17.3,Dark Brown,Rounded,9.4
413,1.5,12.4,White,Broad,11.1
346,9.1,17.2,Light Brown,Broad,9.1
225,7.7,12.8,Light Brown,Broad,5.8
328,5,12.7,Black,Pointed,10.9
491,2.8,8.2,Black,Rounded,9.3
343,1.6,7.4,White,Pointed,5.9
301,2.1,7.8,White,Rounded,9.8
342,9.3,16.4,Cinnamon,Rounded,11.5
337,4.9,16.4,Black,Rounded,10.2
223,8.9,15.5,Light Brown,Rounded,10.7
388,9.4,11,,Rounded,10.7
321,5.2,8.4,Black,Pointed,9.8
360,7,11.1,Light Brown,Pointed,6.6
394,5.1,9.2,Black,Broad,6
363,4.1,12.1,Black,Rounded,9
338,1.5,10.8,White,Pointed,9.6
492,9.6,15,Light Brown,Rounded,9.8
284,4.4,14.5,Blond,Broad,5.3
232,5.5,15.3,Blond,Broad,6.4
208,4.3,12.4,Dark Brown,Broad,7.1
403,5.4,13,Dark Brown,Pointed,9.6
331,6,14.4,Cinnamon,Pointed,11.2
346,9.3,14.2,Blond,Pointed,5.2
302,4.6,14.5,Cinnamon,Broad,8.3
455,5.1,11,Black,Broad,8.9
210,4.8,12.4,White,Pointed,9.5
392,,14.9,Blond,Rounded,9.9
323,1.1,11.3,White,Pointed,9.4
348,2.7,11.6,Black,Pointed,8.2
446,8.5,11.2,White,Pointed,8.1
226,6,10.5,Blond,Rounded,9.5
317,3,9.4,Black,Broad,7.4
225,9,8.2,Dark Brown,Rounded,5.4
378,2.7,10.8,Cinnamon,Rounded,9.8
313,5.1,17.2,Light Brown,Rounded,8.4
313,7.7,13.1,Light Brown,Rounded,6.2
363,4.4,8.1,Cinnamon,Broad,11.5
389,7.7,17.7,Dark Brown,Pointed,6
435,2.3,11,Cinnamon,Pointed,11.4
216,4.1,13.6,,Broad,10.6
366,5.9,15.1,Blond,Pointed,9.2
262,9.6,7.4,Dark Brown,Broad,5.3
306,5,10.1,Cinnamon,Broad,11.5
472,1.3,10.3,Light Brown,Broad,11.5
478,1.2,13,Cinnamon,Broad,11.7
344,1.2,17.9,White,Pointed,5
231,7.4,17.3,Dark Brown,Broad,8.3
281,8.3,11.3,Cinnamon,Rounded,11.5
422,2.8,7,Black,Pointed,7.7
286,7.9,13.6,Light Brown,Rounded,9
293,6.1,15.1,Cinnamon,Broad,6
273,8.2,13,,Rounded,9
338,1.8,12.5,Light Brown,Rounded,8.6
436,2.5,11.7,Black,Pointed,11.5
307,5.2,12.9,Black,Broad,8.4
337,8,17,Blond,Rounded,6.6
239,5.3,10.4,Cinnamon,Broad,9.8
297,7.5,17.3,Dark Brown,Broad,7.4
286,5,9.3,White,Broad,10.4
248,8,12.6,,Broad,9.7
327,8,10.9,Light Brown,Broad,11.3
324,2,11.8,White,Broad,10
289,9.7,13.9,Black,Rounded,8.2
450,9.5,15.8,Cinnamon,Pointed,9.7
364,3.4,10.9,Black,Broad,11.1
353,4.4,12.3,Blond,Rounded,8.5
438,2.6,7.7,Dark Brown,Broad,8
308,6.7,11.6,Light Brown,Broad,5.6
444,1.7,15.3,Blond,Pointed,8.5
367,9.2,16.8,Light Brown,Broad,8.6
346,8.2,12,Blond,Rounded,6.7
217,7.4,13.9,Light Brown,Broad,9.2
252,6.2,16.8,Dark Brown,Rounded,9.8
356,5.5,8.7,Black,Broad,10.9
292,6,17.9,,Broad,5.8
408,5.3,12.1,White,Pointed,11.5
388,9.7,11,Light Brown,Rounded,9.9
375,1.4,17.8,Dark Brown,Rounded,10.8
296,4.4,9.7,Light Brown,Broad,11.3
416,2.1,8.7,White,Broad,8.7
236,8.2,16.1,Light Brown,Rounded,6.6
313,8.8,14.9,Dark Brown,Broad,12
327,1,9.1,Blond,Broad,10.6
290,9.4,16,Light Brown,Rounded,6.5
308,7,13.8,White,Rounded,10.7
375,5.3,11.7,Dark Brown,Rounded,6.9
293,7.1,10,Light Brown,Broad,11.6
452,1.4,12,Dark Brown,Broad,11.8
317,9.2,11.1,Cinnamon,Broad,6.6
500,1.7,10.4,Cinnamon,Pointed,10.9
415,9.1,13.2,Blond,Broad,7.4
242,5.9,17,Blond,Broad,7.8
350,6.5,14.3,Blond,Broad,7.3
406,4.2,14.3,Dark Brown,Rounded,9
278,7.2,17,Light Brown,Broad,5.9
352,5,17.1,Blond,Broad,6.4
334,1.2,14.4,White,Pointed,11.7
310,5.4,14.4,Light Brown,Broad,10
281,4.6,18,Dark Brown,Rounded,7.6
224,7.6,12.1,Blond,Rounded,9.9
385,5.9,15.2,Light Brown,Broad,10
488,5.4,9.6,Cinnamon,Pointed,9.5
376,5.4,12.2,White,Pointed,8.3
